%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
167957758488,4979,167957758488,map,0.0220563467592,0.084155574441,0.024363014847,0.00684852472042,-0.00101576374453,0.0176284251519,-0.999820690192
167997758488,4980,167997758488,map,0.0214288365096,0.0847770571709,0.0237298496068,0.00685144536531,-0.00100356420752,0.0176223560057,-0.999820774486
168017754342,4981,168017754342,map,0.021122822538,0.0850349143147,0.0234389714897,0.0068433258408,-0.000993874712903,0.0175975315119,-0.999821238101
168057754342,4982,168057754342,map,0.0205330792814,0.0854533240199,0.0229540597647,0.00682805419366,-0.00102230671349,0.017634494298,-0.999820690192
168089754342,4983,168089754342,map,0.020084341988,0.0856761708856,0.0227552056313,0.00683427974416,-0.0010269076347,0.0176310382565,-0.999820690192
168117750193,4984,168117750193,map,0.0196876004338,0.0858888477087,0.0225832145661,0.0068455793801,-0.00102409597892,0.0176151067477,-0.999820943073
168157750193,4985,168157750193,map,0.0191734135151,0.0861144438386,0.0224378407001,0.00681922311181,-0.00103110486812,0.0176055394131,-0.999821238101
168189750193,4986,168189750193,map,0.0188572201878,0.0863044783473,0.0224581360817,0.00680797154961,-0.00100796262629,0.0176145588387,-0.999821153807
168217746041,4987,168217746041,map,0.0185880884528,0.0864664763212,0.0224094688892,0.00682904266896,-0.00101070711053,0.0176101755665,-0.999821153807
168257746041,4988,168257746041,map,0.0181923136115,0.086561717093,0.0225020982325,0.0068128385228,-0.00100230144843,0.0176019147842,-0.999821406689
168289746041,4989,168289746041,map,0.0178670994937,0.086546741426,0.0226655602455,0.00681094882933,-0.00100873444045,0.0175868262124,-0.99982165957
168317741885,4990,168317741885,map,0.0175909809768,0.0865342915058,0.0227073058486,0.00684272195548,-0.00099367846664,0.0175837494924,-0.999821533129
168357741885,4991,168357741885,map,0.0172423608601,0.0865662544966,0.0229782480747,0.00684517404596,-0.000993660356666,0.0175651627322,-0.999821828157
168389741885,4992,168389741885,map,0.0170610230416,0.0868365764618,0.0232694055885,0.00682905616913,-0.00102261655868,0.0175583349428,-0.999821996744
168417749726,4993,168417749726,map,0.0169257260859,0.0870784521103,0.0235255137086,0.00683302093634,-0.00100137751048,0.0175321617499,-0.99982246036
168457749726,4994,168457749726,map,0.0167012251914,0.0872655361891,0.0235591679811,0.00688270219256,-0.00100129585096,0.0175281577993,-0.999822249626
168489749726,4995,168489749726,map,0.0164879076183,0.0873203650117,0.0234376639128,0.006889858925,-0.000997537208184,0.0175145022203,-0.999822418213
168517745564,4996,168517745564,map,0.0163144543767,0.0873761922121,0.0229880977422,0.00686519544536,-0.00100676769728,0.0174900991951,-0.999822966122
